"distance_from_home","distance_from_last_transaction","ratio_to_median_purchase_price","repeat_retailer","used_chip","used_pin_number","online_order","fraud","Class [kNN]"
0.0011354364230939345,0.0026797137201585723,0.0009690103274489564,0,0,0,0,"0.0",0
0.0006355531233100814,0.01015391120966909,0.032311795194333325,0,1,0,0,"0.0",0
0.00034513156408694896,0.023916697524135902,0.00826186767238358,0,0,0,1,"0.0",0
0.06589095291221991,0.01845472528919117,0.01375574216692433,1,0,0,1,"0.0",0
0.04360906147889733,0.0005621146673545569,0.051568621976594904,1,0,0,1,"0.0",0
0.2567386775358892,0.00017185455541575412,0.03432226460836423,1,0,0,1,"1.0",1
0.06471585558129239,0.004175276786399928,0.1700503788778643,1,0,0,0,"0.0",0
0.011054558839072708,0.00022566941528080035,0.03272283858913668,1,0,0,1,"0.0",0
0.008300306824417741,0.0009412577742898357,0.027974777960970143,1,1,0,1,"0.0",0
0.11614096628727982,0.0012037637464815283,0.04809525243956205,1,1,0,1,"0.0",0
0.00275393432783367,0.0003925442111127396,0.01458897285709379,1,0,1,1,"0.0",0
0.11594763558847641,0.0002995388452820723,0.05663379163995189,1,0,0,1,"1.0",1
0.0027543911413899645,0.0000017682385799704881,0.0312911149368356,1,1,0,1,"0.0",0
0.029070859850412772,0.00018928777788674228,0.018633488406074393,1,1,0,1,"0.0",0
0.00022901177211117558,0.0007152601885086311,0.04154341804939665,0,0,0,1,"0.0",0
0.01361311488508482,0.00006163269688412608,0.01623221516180446,1,0,0,1,"0.0",0
0.010598538642543351,0.0009268129463447379,0.032702572546957694,1,0,0,1,"0.0",0
0.009800077114614836,0.0008729831357379179,0.021330818021324503,1,0,0,1,"0.0",0
0.011657684903065223,0.00048022375873811476,0.03335734295856477,1,0,0,0,"0.0",0
0.01047958812332941,0.0004895147534244505,0.011363482372714085,1,0,0,1,"0.0",0
0.0572750880499159,0.000632349239682609,0.02155237069178897,1,0,0,1,"0.0",0
0.005362322598966324,0.010228942511974376,0.08164181078815233,1,0,0,1,"0.0",0
0.008375540396894521,0.008730003857066152,0.07624806131812951,1,0,0,1,"0.0",0
0.006380876801963481,0.0006354462781134096,0.0377510792326533,1,0,0,0,"0.0",0
0.03512289198363721,0.000588735015607643,0.009672853220684008,1,0,0,1,"0.0",0
0.00732559781949926,0.0007947441695478572,0.017984698473175714,1,1,0,1,"0.0",0
0.003710842001052166,0.0019716089810847257,0.013449703354422304,1,1,0,1,"0.0",0
0.03771047695509123,0.0036759228833095504,0.018310034541712754,1,1,0,0,"0.0",0
0.009258412310364006,0.0013542269279837157,0.004193374210589457,1,1,0,1,"0.0",0
0.010843551724675628,0.0012792339768448254,0.03124941170467014,1,1,0,1,"0.0",0
0.002456206699880802,0.00017643447523380906,0.08068602671811545,1,0,0,1,"0.0",0
0.007817129756507635,0.0012073632155916762,0.09386420741857068,1,0,0,1,"0.0",0
0.014480624326735714,0.0001712120333964808,0.024595314872637344,1,0,0,1,"0.0",0
0.013750369418972353,0.0027196906236393024,0.006946559218864109,1,0,0,1,"0.0",0
0.0017047924742129845,0.0005852487278636294,0.0056174666758614595,0,0,0,0,"0.0",0
0.02531595079088542,0.000865316497505786,0.02186493599608379,1,0,0,0,"0.0",0
0.0007439242157218412,0.0006492407388138314,0.023503311241317767,0,0,0,1,"0.0",0
0.1240072853718982,0.0004303593853155146,0.004822225613440162,1,0,0,0,"0.0",0
0.012100189432780328,0.011120107638030393,0.0028323423904342655,1,0,0,1,"0.0",0
0.004899684273245817,0.03189604365065245,0.052510294648026104,1,1,0,1,"0.0",0
0.0029590189222587636,0.000441933504480971,0.00823590126534665,1,0,0,1,"0.0",0
0.008748550612743749,0.004990293840047803,0.026206217093362492,1,1,0,1,"0.0",0
0.022874099101174675,0.0014176354858779607,0.014500080569320676,1,0,0,1,"0.0",0
0.024282448829605018,0.004359331973475649,0.020307136233876498,1,1,0,1,"0.0",0
0.008118298687692035,0.00616489907950012,0.014237500344200701,1,1,0,1,"0.0",0
0.013757614010584776,0.0004092612985044437,0.13886193874085945,1,0,0,1,"1.0",1
0.019745665809062243,0.00017204008596076716,0.03911015611091165,1,0,0,0,"0.0",0
0.008544195510598322,0.00004357543747944901,0.2831129374822669,1,0,0,1,"1.0",1
0.05061053158306407,0.001173029057062738,0.016902433631698046,1,0,0,1,"0.0",0
0.02413969988632235,0.0019630961117810923,0.11778977154557146,1,1,0,1,"1.0",1
0.016972743849236284,0.0029794016838009113,0.11429945436135396,1,1,1,1,"0.0",0
0.012606746818251297,0.004863296936421945,0.010894413980048364,1,1,0,1,"0.0",0
0.025566943188122672,0.00004485614876381572,0.00802786648806333,1,0,0,0,"0.0",0
0.009355126140063407,0.0001242973079817818,0.023557539331056403,1,0,0,0,"0.0",0
0.022144970697165686,0.0008983776121172407,0.02962427615086529,1,1,0,1,"0.0",0
0.004752888218766889,0.0004198483166939664,0.010512072346450303,1,1,0,1,"0.0",0
0.007641918948497307,0.020883595327267235,0.033065145726301516,1,0,1,1,"0.0",0
0.006148916392629903,0.0021910666977138908,0.03766107763541639,1,1,0,1,"0.0",0
0.018424319583936297,0.003627559699059126,0.007158964367836049,1,0,0,0,"0.0",0
0.013671794862681783,0.00019078822490001937,0.006251073567658773,1,0,0,1,"0.0",0
0.0009773048603347596,0.004054284531526061,0.05918347813239637,0,0,0,1,"0.0",0
0,0.00012770270187807716,0.0651363022229534,0,0,0,0,"0.0",0
0.00863807218627811,0.0005424540566070262,0.01037557589519213,1,0,0,1,"0.0",0
0.006204679686085368,0.0013244428963909954,0.011103746693562958,1,0,0,0,"0.0",0
0.016393815507581552,0.000029031922335557824,0.005410183328337146,1,1,0,1,"0.0",0
0.030714353422241467,0.00042131816424732647,0.007108594252974381,1,0,1,1,"0.0",0
0.000853219363214611,0.00030807392894852955,0.003661016829327532,0,1,0,1,"0.0",0
0.0005562705537730692,0.037899750610015735,0.008077380695203197,0,0,0,1,"0.0",0
0.025236002679564322,0.00011292908141388081,0.04018317398648328,1,1,1,1,"0.0",0
0.0026579922584569044,0.0000330037806299408,0.0015275022377878983,1,1,0,1,"0.0",0
0.04226953168457195,0.0007111197805722393,0.08930177917188162,1,0,0,0,"0.0",0
0.02663162519408794,0.0002062245410454195,0.0039051695967935126,1,0,0,0,"0.0",0
0.07713972356288565,0.0007778898655145513,0.0259063021046417,1,1,0,1,"0.0",0
0.001429136790486875,0.0011058419485216512,0.037715018296555644,0,0,0,0,"0.0",0
0.002714805946845583,0.0008344324668011614,0.018917464214474034,1,1,0,0,"0.0",0
0.0019902066096592025,0.04272640992497376,0.009924614355924451,1,1,0,1,"0.0",0
0.037828786375297165,0.002029015902164854,0.016273586342621556,1,0,1,0,"0.0",0
0.008291615151288012,0.0074112577632398325,0.04300969829407199,1,0,0,1,"0.0",0
0.009660405534716029,0.0004088078629141005,0.025259673793904987,1,1,0,1,"0.0",0
0.007444117375554504,0.0002472206088496966,0.02101268387354347,1,1,0,1,"0.0",0
0.010115104841843848,0.0010313803891224143,0.008040443083360826,1,0,0,0,"0.0",0
0.013918672996690421,0.00014282949809511355,0.004711237751641113,1,0,0,0,"0.0",0
0.003334251446538876,0.0015670217913694392,0.02324780556100628,1,0,0,1,"0.0",0
0.0015294043972327663,0.001874225640465727,0.009474785645613255,0,0,0,0,"0.0",0
0.005266734203596005,0.00016619089261948837,0.01109388706881011,1,0,0,1,"0.0",0
0.011420825687002659,0.000718227180722322,0.013886571808052596,1,0,0,1,"0.0",0
0.006784143914803133,0.002072975801084414,0.02537227836471735,1,1,0,1,"0.0",0
0.02189694171012763,0.000413426593410743,0.006175961777135121,1,0,0,1,"0.0",0
0.0049948855663382525,0.004164536743361091,0.02875117496793058,1,0,0,0,"0.0",0
0.00892260681457714,0.00391865730718631,0.05196709689638105,1,0,0,1,"0.0",0
0.02652566993585653,0.00026943668431881945,0.026084244318822728,1,0,0,0,"0.0",0
0.003947061132286184,0.0008863106704230186,0.007773809711883572,1,1,0,1,"0.0",0
0.0077162411578333345,0.0009786998385451495,0.03061264952236692,1,0,0,0,"0.0",0
0.0009594225752305466,0.10335388879211417,0.013660830739755225,0,0,0,1,"1.0",0
0.005882719765785385,0.0009144122660346401,0.03768931354548917,1,1,0,1,"0.0",0
0.008999058907197453,0.06200973204061168,0.036118828100867806,1,0,0,1,"1.0",1
0.007137194737169034,0.00033786724904486285,0.01242372442664954,1,0,0,0,"0.0",0
0.0056920411457974125,0.001095204157613222,0.0076324348134441085,1,1,0,0,"0.0",0
0.21579694744436967,0.012034684160014342,0.01377029217317577,1,0,0,0,"0.0",0
0.05646511476720118,0.014641448192336587,0.12468377194135544,1,0,1,1,"0.0",0
0.010866059468946759,0.00042143201361840167,0.024562148063491603,1,0,0,1,"0.0",0
0.023961704261260215,0.0012912128470276426,0.02201153930401896,1,0,0,0,"0.0",0
0.02887079193489618,0.00006753158238945201,0.0074216892300438325,1,0,0,0,"0.0",0
0.009462991917106584,0.0030625483721787184,0.014430899755112374,1,0,0,1,"0.0",0
0.005985971538037447,0.00009339134929595841,0.03647566183958486,1,0,0,1,"0.0",0
0.011344693090066998,0.0036714820220606617,0.010001603178542021,1,0,0,1,"0.0",0
0.012964088769726417,0.008097685180199663,0.10360514546822991,1,1,1,1,"0.0",0
0.011888702380132494,0.0698508161495363,0.00877414626843677,1,0,1,0,"0.0",0
0.00941550592704785,0.018070701187805183,0.019339612853549876,1,0,0,0,"0.0",0
0.005323472980859215,0.0005472831430631823,0.0030550926296414407,1,1,0,1,"0.0",0
0.024599772682224554,0.033091405964751554,0.051501541356825935,1,1,0,1,"0.0",0
0.012939066932444539,0.00017565824797871526,0.024342906341790482,1,1,0,0,"0.0",0
0.003423015620398774,0.000999643889250748,0.029766936992197256,1,0,0,0,"0.0",0
0.003844423773041316,0.0001217266150164132,0.05066046270104323,1,1,0,1,"0.0",0
0.008012315226732234,0.00544988904260737,0.021228084730261155,1,1,0,1,"0.0",0
0.027571937153807242,0.0007090690569865173,0.004485322650666558,1,0,0,1,"0.0",0
0.007856196833009458,0.00046651642316514647,0.003383688630120646,1,0,0,1,"0.0",0
0.019272558745343497,0.0031752432965712085,0.06664763639120244,1,1,0,1,"0.0",0
0.041209099748689616,0.02469947332915733,0.0367503921153649,1,0,0,0,"0.0",0
0.007353913514537143,0.00036244226471770174,0.004020912265222574,1,1,0,1,"0.0",0
0.023319156843557485,0.0002964147218931912,0.006365116221798452,1,0,1,0,"0.0",0
0.029373714566556755,0.00012527393004074187,0.10427112539667621,1,0,0,0,"0.0",0
0.003609199473360915,0.0006718184957224348,0.0060145192450558795,1,1,0,0,"0.0",0
0.002727435542071775,0.00011852420915902603,0.12200343020535023,1,0,0,0,"0.0",0
0.03331841882962849,0.0022842809508630546,0.0312720741233131,1,0,0,1,"0.0",0
0.0013683787410225755,0.0013485143467272783,0.048222087627128506,0,0,0,1,"0.0",0
0.008899324694438061,0.001395520715030825,0.09852881964674398,1,0,0,0,"0.0",0
0.005676317114516574,0.013392628763177672,0.0011665392180495876,1,0,0,0,"0.0",0
0.0007997960209385676,0.0025272589865817756,0.03658117548390175,0,0,0,0,"0.0",0
0.014660645454779745,0.00015888753340059897,0.02729247184422499,1,1,0,1,"0.0",0
0.11846639448090746,0.0007126320102179683,0.012194578261007628,1,0,0,0,"0.0",0
0.011369740404470313,0.03500756775253628,0.06130307902213404,1,0,0,1,"0.0",0
0.0063061152548103926,0.0011520064794687194,0.0070789689201127565,1,0,0,0,"0.0",0
0.005569230073820093,0.003535640377026572,0.04802979351123569,1,0,0,0,"0.0",0
0.016142780761320506,0.17775302198347787,0.020452604950229332,1,0,0,1,"1.0",1
0.027549286418212957,0.0015661129161254886,0.11185217315347076,1,1,0,1,"1.0",1
0.0021162632938052633,0.0004191119747972135,0.024886174372974308,1,1,1,0,"0.0",0
0.0009053088429445644,0.0028914648609567758,0.0791471081841867,0,0,0,0,"0.0",0
0.01832013497612446,0.0014080433784246203,0.06983150172588536,1,1,0,0,"0.0",0
0.06658724857225606,0.002381035295126642,0.018875293280277646,1,0,0,1,"0.0",0
0.05231337028929085,0.019620505745170973,0.072975422782585,1,0,0,1,"0.0",0
0.05038442499778629,0.0011921882825060917,0.02871699424026639,1,1,0,1,"0.0",0
0.019879275543433876,0.000669306552861889,0.01601683223737664,1,0,0,1,"0.0",0
0.005772324547472503,0.00008896668483387773,0.01584049047449619,1,0,0,1,"0.0",0
0.00044191179338178347,0.0015151738601340801,0.10740867199076728,0,1,0,0,"0.0",0
0.009830352075068409,0.00045765287192113134,0.1479739449020972,1,0,0,1,"1.0",1
0.02388126055102578,0.0015793475129688439,0.037805364857627505,1,1,0,0,"0.0",0
0.0011859218146137189,0.0019725951643510932,0.048210555923420446,0,1,0,1,"0.0",0
0.000994939484097037,0.003264743468471651,0.04534678733313169,0,0,0,0,"0.0",0
0.03208628914834639,0.00011828328538078428,0.021304894095845725,1,0,0,1,"0.0",0
0.00622783534203312,0.0006830484049303778,0.03950784218388646,1,0,0,1,"0.0",0
0.002489806664410303,0.0002678777842655308,0.0710794333847508,1,0,0,1,"0.0",0
0.045831123633196295,0.0004744599628529619,0.01671090751596246,1,0,0,1,"0.0",0
0.0046410746516330256,0.00339736136567237,0.059438237042763575,1,0,0,0,"0.0",0
0.01972326653048628,0.00040611746144134163,0.02669405676498647,1,0,1,1,"0.0",0
0.015248549480424539,0.00025660996326610613,0.009083536190611436,1,1,0,1,"0.0",0
0.03152183949400871,0.0013746622640914007,0.13795888321031866,1,0,1,1,"0.0",0
0.007378169102101381,0.004068262596231005,0.13971388497292933,1,1,0,1,"1.0",1
0.0072100162057584,0.00038589398547463104,0.010954641582368453,1,0,0,1,"0.0",0
0.005666550981082933,0.00016325064502225548,0.04144503515306485,1,1,0,1,"0.0",0
0.002900651660443074,0.0002085773011415472,0.011191643668983038,1,0,0,1,"0.0",0
0.017401308744660598,0.03395776828158148,0.03723733836690799,1,0,0,0,"0.0",0
0.0137359954287982,0.005076102454409781,0.04116028274031656,1,0,0,1,"0.0",0
0.013544734364654502,0.0007064965144857861,0.004860749424056201,1,1,0,0,"0.0",0
0.0025686628678071935,0.0002658102437808515,0.010487207211128615,1,0,0,1,"0.0",0
0.014106208620806391,0.0025852921047241524,0.004176223145522165,1,0,0,1,"0.0",0
0.11329823488377383,0.0008112414732584619,0.05981724340998987,1,1,0,0,"0.0",0
0.011931202228538747,0.022112337569505734,0.03262013386979895,1,0,0,1,"0.0",0
0.04583820812978775,0.0004197266485917215,0.048367549213724534,1,0,0,1,"0.0",0
0.0066894040936979135,0.00004020778213865406,0.011789991771607868,1,0,0,1,"0.0",0
0.005622195846828647,0.0021808245712987852,0.8793098478317269,1,0,0,0,"0.0",0
0.9999999999999999,0.000022377759181222617,0.005876513510388436,1,0,0,1,"1.0",1
0.008462937288030284,0.000012875014381231907,0.031645675713338636,1,1,0,1,"0.0",0
0.006620199764267329,0.00022982864805439575,0.0037754339677406675,1,0,0,0,"0.0",0
0.06285918607686126,0.0005922105691673934,0.016124485873085796,1,0,0,1,"0.0",0
0.0020811115660403206,0.0012807648032534117,0.002816346488297281,1,0,0,1,"0.0",0
0.011844332376813038,0.0004120166850787644,0.038087084133537445,1,0,0,1,"0.0",0
0.0017077373434738585,0.003786040857878243,0.027462373913096715,0,0,0,1,"0.0",0
0.0461788131366828,0.0008966989182243066,0.04371982727915086,1,1,0,0,"0.0",0
0.0029336737559642976,0.007210218786290219,0.08388591627071774,1,0,0,1,"0.0",0
0.006853610601998326,0.004057755727844767,0.019588985638258515,1,1,0,1,"0.0",0
0.0025459866514343133,0.011899102825984624,0.015302169318600402,1,0,0,1,"0.0",0
0.0193601358531622,0.0006982230937244781,0.15402665819177594,1,0,0,0,"0.0",0
0.005509797353507259,0.00005770048296588385,0.04755667515482062,1,0,0,1,"0.0",0
0.004186748496067679,0.03524229421404443,0.0201181287156169,1,0,0,1,"0.0",0
0.022767669674386506,0.0006252982779041035,0.07181004791838476,1,0,0,0,"0.0",0
0.015079732315976872,0.001345220574941352,0.013528641800898977,1,1,0,1,"0.0",0
0.0047170860301395225,0.004154187613798307,0.012188584902081879,1,1,0,0,"0.0",0
0.009605350769744952,0.0011418892311817542,0.12966805510084112,1,0,1,0,"0.0",0
0.2995882633453043,0.009979703405040376,0.044277205757845765,1,0,0,1,"1.0",1
0.4059962689965236,0.00001815025994980258,0.00924604577188075,1,0,0,1,"1.0",1
0.013587540236474774,0.004370278185667982,0.0035582424955674665,1,0,0,0,"0.0",0
0.023178170970278213,0.002311019482710057,0.05386692476955771,1,0,0,1,"0.0",0
0.006017933093099317,0.0051489328436538995,0.0098239543101701,1,0,0,0,"0.0",0
0.03859957752577081,0.00024933221799471544,0.020941896359725275,1,0,0,0,"0.0",0
0.009725948497764965,0.00026055183615685294,0.025345141898696546,1,1,0,1,"0.0",0
0.002755836556001257,0.000694029785608906,0.1685556637379295,1,0,0,1,"1.0",1
0.007573292657086093,0.0005599163375745295,0.004807924859990886,1,0,0,1,"0.0",0
0.05280075046558485,0.00016742756639255015,0.022876136582767857,1,0,0,1,"0.0",0
0.004985672247760415,0.00898449244958798,0.05072434656530997,1,1,0,1,"0.0",0
0.0126758791447434,0.0018526193506147141,0.003476279552826792,1,0,0,1,"0.0",0
0.004123762480205872,0.0006303235683744529,0.03904982491276673,1,0,0,1,"0.0",0
0.0035361491000382938,0.00075759819140568,0.026094966110455267,1,0,0,1,"0.0",0
0.031011185766349668,0.0028080373550577985,0.10851163968351937,1,0,0,0,"0.0",0
0.003824025837481123,0.0019003493956460244,0.03447629927118343,1,0,0,1,"0.0",0
0.014910381871994413,0.0018800125803140326,0.007755220981854996,1,1,0,0,"0.0",0
0.00472345216178433,0.0001829380666180577,0.026495153741314455,1,0,0,0,"0.0",0
0.0039296917311100734,0.000516016148154353,0.037187302647668535,1,1,0,0,"0.0",0
0.0037282103265937243,0.0006444367019641836,0.0035329098185968113,1,0,0,1,"0.0",0
0.03741659236131375,0.0008742804381178652,0.06265269567736574,1,0,0,1,"0.0",0
0.04776609110759841,0.0005705515241878916,0.025500423979600714,1,0,1,0,"0.0",0
0.0006583208161687099,0.0001678583360948032,0.012004129307581844,0,1,0,0,"0.0",0
0.011569409123255747,0.004733881626939748,0.01054572459525637,1,0,0,1,"0.0",0
0.0032556494424709243,0.0005626713226843028,0.07671919780389512,1,0,0,1,"0.0",0
0.025271330228117044,0.004087278488859162,0.006493197475624194,1,0,0,1,"0.0",0
0.0216822804129451,0.000043854579260525394,0.05084873127019235,1,1,0,1,"0.0",0
0.013052650097438492,0.002151716779283637,0.04067558401256739,1,1,0,0,"0.0",0
0.025834471385723343,0.0027713823837809647,0.015534337221100232,1,1,0,1,"0.0",0
0.016553497356362912,0.00018975650801597964,0.030124517397402493,1,1,0,1,"0.0",0
0.008668094430239264,0.0012506928010671725,0.10034844217768428,1,1,0,0,"0.0",0
0.000750703035820298,0.003929500214222024,0.12030435802318641,0,0,0,1,"1.0",1
0.0019843707346071165,0.004202351228753539,0.17619346107170777,1,0,0,0,"0.0",0
0.015161269016987767,0.0017033704633942328,0.004191515840957517,1,1,0,1,"0.0",0
0.005710641963282306,0.000037470836883326424,0.006484705855761977,1,1,0,1,"0.0",0
0.003080690844921555,0.0007096178848562464,0.002384537144552429,1,1,0,1,"0.0",0
0.0011240284705440996,0.0004966908166097669,0.014316959918544305,0,1,0,0,"0.0",0
0.010424377034269272,0.00043518431109412716,0.013767008824894815,1,0,1,1,"0.0",0
0.014134633718512294,0.00006094112776059156,0.01219612669651762,1,1,0,1,"0.0",0
0.009211399202428621,0.00024834690690583167,0.022875417194151773,1,1,0,0,"0.0",0
0.06477983898236547,0.006182356641808046,0.0031463254986327164,1,0,0,0,"0.0",0
0.0025229542013749514,0.0011252703954406263,0.05780750502104501,1,1,0,1,"0.0",0
0.01694342323033751,0.00007089198788022486,0.018346291456867725,1,0,0,1,"0.0",0
0.009855178252777113,0.003883650859451165,0.02920616649277348,1,1,0,0,"0.0",0
0.009200063030644934,0.013482610734841347,0.01956761171909475,1,1,0,0,"0.0",0
0.08092825251501883,0.0010793354641360714,0.04943584942010228,1,0,0,1,"0.0",0
0.029964348878191025,0.002884441387517302,0.011712443103396182,1,1,0,1,"0.0",0
0.04166240402211399,0.00008823285216028295,0.10994394407321674,1,0,0,1,"1.0",1
0.17905544178035002,0.0006734769606738023,0.003517932381844962,1,0,0,1,"1.0",1
0.02052151770575804,0.0000007778143653855566,0.025235478820655136,1,0,0,0,"0.0",0
0.006886948841629269,0.0031678438835484207,0.06156355324662409,1,0,0,1,"0.0",0
0.002693283949582486,0.0015580427347181888,0.14449248731165854,1,0,0,1,"1.0",1
0.02038404903365815,0.0008682263392614848,0.014108956508202541,1,1,0,0,"0.0",0
0.046841611230431325,0.0005811678576650117,0.02118016204700698,1,1,0,1,"0.0",0
0.07461709135385697,0.0002844619540134594,0.04562829268224202,1,0,0,0,"0.0",0
0.003972024916581844,0.0012931121084576748,0.015418148605838547,1,0,1,0,"0.0",0
0.007910856670353463,0.007278592456142974,0.058357928293217766,1,0,1,0,"0.0",0
0.001818664366572846,0.00005547005598644951,0.0300267657968567,0,1,0,0,"0.0",0
0.002064546173970655,0.00048334544912260184,0.024713544231006575,1,1,0,0,"0.0",0
0.0006755605441351081,0.0027452303294323876,0.188394188719527,0,0,0,1,"1.0",1
0.002432954419851782,0.0011913834301418202,0.046510470128129144,1,0,0,0,"0.0",0
0.002697531152820811,0.09257033112460615,0.043802920334677704,1,0,0,1,"1.0",1
0.00031970991517489653,0.00230884590426484,0.12935593878816362,0,1,0,0,"0.0",0
0.013855602700191818,0.000612399383712321,0.03801372487087288,1,0,0,1,"0.0",0
0.01558461837952763,0.00007757717550526443,0.024284736098962766,1,1,0,1,"0.0",0
0.006748599095201916,0.008305541863734526,0.040815931434332854,1,1,0,1,"0.0",0
0.0027008131504315854,0.00005215623465552904,0.04299604866297266,1,0,0,1,"0.0",0
0.01626801457848355,0.001857252505764338,1,1,1,0,1,"1.0",1
0.00016178859557850983,0.001767050560050477,0.01814417374384963,0,0,0,1,"0.0",0
0.017997129223404157,0.0001774080714617252,0.10841537698708203,1,0,0,1,"1.0",1
0.017884664323443905,0.00007432261044074295,0.08141256035464081,1,1,0,1,"0.0",0
0.03688398552866123,0.007933822759390906,0.012676057803660441,1,0,0,1,"0.0",0
0.00650185492779711,0.0010693871899977616,0.014945713013275528,1,0,0,0,"0.0",0
0.0013059318122681748,0.00014133625875147962,0.027238366051633437,0,0,0,0,"0.0",0
0.02556077263957959,0.00027036921596030727,0.005981097970131199,1,0,1,0,"0.0",0
0.020773201012421697,0.001512035459512132,0.0070929910589310865,1,1,0,1,"0.0",0
0.004985937102183876,0.0005176190926415111,0.12017514223795625,1,1,0,1,"1.0",1
0.028536336364622397,0.00009773308433602031,0.018990872340806757,1,0,0,1,"0.0",0
0.4032048393567023,0.002078902249184284,0.03838156964376723,1,1,0,1,"0.0",0
0.0011505459558139224,0.0033472980000814694,0.0024372160847726497,0,0,0,1,"0.0",0
0.04357176847063539,0.0014122493884606998,0.028038472859865438,1,1,0,0,"0.0",0
0.00835744710016323,0.0059404558309413035,0.13159999616877757,1,1,1,1,"0.0",0
0.003584961060368456,0.00390556536311982,0.005884967551104547,1,0,0,0,"0.0",0
0.033071817147535744,0.009538758453613166,0.025180067969037066,1,0,0,0,"0.0",0
0.01601490640183284,0.001398651621108246,0.020472547465504136,1,0,0,0,"0.0",0
0.021881732446437038,0.004417708220572968,0.054666070537496274,1,1,0,1,"0.0",0
0.0009610479669424958,0.0001819625038559129,0.022746947164241464,0,0,0,1,"0.0",0
0.002614192755870826,0.022779331287250893,0.025031867570051266,1,1,0,1,"0.0",0
0.010934167855030845,0.001580011909129796,0.11875156823152909,1,0,0,1,"1.0",1
0.08602937663240527,0.0009825544928889793,0.05334899261595141,1,1,0,1,"0.0",0
0.015666884067741655,0.0003017570279079134,0.01090899825401979,1,0,0,0,"0.0",0
0.1566217088263308,0.00539218299693678,0.028157327258063868,1,0,0,1,"1.0",1
0.007537454102642325,0.00022513911438956261,0.055191573108818746,1,0,0,1,"0.0",0
0.007446982577983532,0.0011649061539454005,0.024541902023258264,1,0,0,1,"0.0",0
0.006868979834661835,0.0005680099398286704,0.0435792313922019,1,0,0,1,"0.0",0
0.01388672341221089,0.0021991660910167634,0.032800114861738505,1,0,0,1,"0.0",0
0.013236842542310218,0.0005553760757580066,0.009001129651277459,1,0,1,1,"0.0",0
0.04729794178974315,0.00011248506249360978,0.043740275793777664,1,0,0,0,"0.0",0
0.02193088760600196,0.00013553109471830342,0.013820833354929505,1,1,0,1,"0.0",0
0.020916700219144824,0.0001479997335562276,0.024720626207949768,1,1,0,1,"0.0",0
0.009793111493252493,0.02159550169417119,0.013495087587887707,1,1,0,1,"0.0",0
0.004198560667985123,0.0006509169503026342,0.013456879521927333,1,1,0,0,"0.0",0
0.25140545385837243,0.004467696620311214,0.017667814110881655,1,0,0,0,"0.0",0
0.11511729347164501,0.00038137064438960365,0.04490845834174008,1,0,0,1,"1.0",1
0.03552442383577412,0.02554988838838193,0.3580109159013275,1,0,0,1,"1.0",1
0.008335052290742577,0.00013749401818956625,0.016951818460086147,1,0,0,1,"0.0",0
0.00409280802410005,0.002162468746769739,0.00856125649539044,1,0,0,1,"0.0",0
0.0015757197770623575,0.00024650833780175325,0.03215021406557841,0,0,0,1,"0.0",0
0.0011458710433275463,0.004982823046881476,0.006715071605378646,0,0,0,0,"0.0",0
0.025091263516897517,0.0014111844412841954,0.15153346933940048,1,1,0,1,"1.0",1
0.003441445642613098,0.0000748813346440133,0.01625892943103607,1,0,0,1,"0.0",0
0.04051721607070271,0.0008492344368586644,0.025865842899360895,1,0,0,0,"0.0",0
0.0050792839231551205,0.0004338153561054031,0.021594116084791695,1,0,0,1,"0.0",0
0.02309509850601601,0.0014064096678407974,0.011650647306119734,1,0,0,1,"0.0",0
0.002231865238265643,0.0007070156695884691,0.04548287232425853,1,0,0,1,"0.0",0
0.015097765859616233,0.0034251388738120274,0.025997241232190643,1,1,0,1,"0.0",0
0.003241250908599953,0.006215703154049862,0.008419392954845784,1,0,0,1,"0.0",0
0.012355209327515949,0.00013418909864971326,0.02951901229765894,1,0,0,1,"0.0",0
0.0025746378375210532,0.010266001757609333,0.07531780577013814,1,0,1,1,"0.0",0
0.01346999918416592,0.0003913469268445246,0.1071104764473616,1,0,0,1,"1.0",1
0.016131919174461513,0.000043931066239066346,0.03375074258380344,1,0,0,1,"0.0",0
0.01918493667196352,0.006842989150912673,0.06159170418268681,1,1,0,1,"0.0",0
0.0036946070209609694,0.00032779773052026505,0.011386515474606097,1,0,0,1,"0.0",0
0.011365227627974995,0.00024659706542476807,0.030638224931858755,1,0,0,1,"0.0",0
0.006304648653056045,0.004384366386298501,0.006811452024968347,1,1,0,1,"0.0",0
0.07733097166674212,0.005371521598514934,0.023945837400449817,1,1,0,0,"0.0",0
0.002203891253864965,0.00229782771485577,0.02237180082231608,1,1,0,0,"0.0",0
0.00278923578106769,0.000489663328730379,0.05696933230811475,1,1,0,1,"0.0",0
0.006302949312793681,0.0016964589648132853,0.020277456432556854,1,0,0,1,"0.0",0
0.048232994469441355,0.0009351557397553292,0.0034015417008760344,1,0,0,1,"0.0",0
0.018332662790943945,0.0037680060324297043,0.04757648203662997,1,0,1,0,"0.0",0
0.0017197061637478303,0.0007089733673412049,0.05017476716786419,0,0,0,1,"0.0",0
0.04022656531839792,0.006424941681233769,0.004772913089726162,1,0,0,1,"0.0",0
0.026244432772086615,0.00035251381302705485,0.00429547067383566,1,1,0,0,"0.0",0
0.00015006949889029132,0.0003123824770134648,0.011484400463350745,0,0,0,1,"0.0",0
0.00754137839403302,0.00161340130723634,0.02024764519321971,1,0,0,1,"0.0",0
